id,language,number of days between account creation and account labelling,presence of digits in name,presence of special characters (ASCII) in name,presence of non-ASCII characters in name,length of name,presence of digits in screen name,length of screen name,presence of url,number of followers,number of friends,number of listed,number of favourites,number of statuses,verified account,presence of banner,presence of default profile,presence of default profile image,number of urls in description,number of hashtags in description,number of cashtags in description,number of mentions in description,number of words in description,number of special characters (ASCII) in description,number of non-ASCII characters in description,number of uppercase characters in description,number of digits in description,language in description is english,polarity of description,subjectivity of description,bot
819861268223954945,en,809,0,1,0,17,0,13,0,210,90,0,1254,1888,0,0,1,0,0,0,0,0,11,1,0,0,0,1,0.36,0.57,1
69921028,en,3546,0,0,0,13,1,5,0,71,202,3,3266,3579,0,1,0,0,0,7,0,1,23,10,0,54,0,1,0.15,0.5,0
37594225,en,3034,0,0,0,10,0,6,0,266,342,2,2358,17249,0,0,0,0,0,0,0,0,14,2,0,1,0,1,0.04,0.21,1
772349283647488000,en,299,0,0,0,13,0,13,0,0,0,1,66,174,0,0,1,0,0,0,0,0,22,10,0,9,0,1,0.42,0.78,0
30168239,en,3058,0,0,0,11,0,10,0,37,0,0,1842,2558,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
99352713,en,3307,0,0,0,15,0,11,0,152,143,7,9968,7122,0,1,1,0,0,0,0,0,4,4,0,4,0,1,0.29,0.8,0
68220362,en,3553,0,0,0,12,1,10,0,134,314,4,2615,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
178289163,en,2511,0,0,0,12,0,10,1,86,0,0,6,317,0,1,0,0,0,0,0,0,4,0,0,0,0,1,-0.2,0.8,0
4610050879,en,1243,0,0,0,5,1,14,0,965,612,2,22635,4452,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0.0,0.0,0
2715194757,en,1766,0,0,1,2,0,7,0,423,351,0,33989,34461,0,1,1,0,0,0,0,0,1,0,2,5,0,0,0.0,0.0,1
765923849024200704,en,326,0,0,0,13,0,14,0,16,0,0,1232,1232,0,1,1,0,0,0,0,0,11,3,0,3,0,1,0.04,0.28,1
574422621,en,1919,0,0,0,6,1,15,0,30,0,0,85,207,0,1,1,0,0,0,0,0,5,4,4,0,0,1,0.0,0.0,0
511119622,en,1950,0,0,0,5,0,14,0,181,0,0,295,3477,0,0,1,0,0,0,0,0,3,0,0,0,2,1,0.0,0.0,0
229095109,en,2830,0,0,0,10,1,14,0,106,427,5,1801,3298,0,1,0,0,0,0,0,0,16,3,0,9,0,1,-0.26,0.69,0
1254757598,en,2154,0,0,0,20,0,11,1,204,118,5,505,4324,0,1,1,0,0,8,0,0,8,8,0,18,0,1,0.0,0.0,0
491311232,en,2019,0,0,0,11,1,10,1,26,0,0,2306,3281,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
896882302852222976,en,23,0,0,1,9,1,12,0,0,0,0,141,199,0,0,1,0,0,0,0,0,2,0,15,0,0,0,0.0,0.0,0
877269186116030464,en,27,0,0,0,13,0,13,0,0,0,1,214,295,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
270561241,en,2821,0,0,0,10,0,10,0,26,125,3,2377,3270,0,0,1,0,0,0,0,0,21,5,0,10,0,1,0.0,0.33,1
542659553,en,2597,0,0,0,17,1,6,0,104,245,0,3463,844,0,0,0,0,0,0,0,0,3,8,0,5,0,1,0.0,0.0,1
1306601256,en,1611,0,0,0,13,0,12,1,909,0,6,2271,3167,0,1,0,0,0,0,0,4,15,6,3,9,0,1,0.0,0.0,1
835364662698921984,en,125,0,0,0,13,1,14,0,1,0,0,57,120,0,0,1,0,0,0,0,0,8,0,0,8,0,1,0.0,0.0,0
15467245,en,3325,1,0,0,11,1,11,0,16,12,0,813,1202,0,0,1,0,0,0,0,0,5,3,0,2,0,1,0.0,0.0,1
877365861954105344,en,27,0,0,1,12,1,13,0,1,0,0,19,164,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
755757579524079616,en,1016,0,0,0,17,0,10,1,1736,505,1145,450,43482,0,1,1,0,1,0,0,0,12,3,0,9,0,1,0.0,0.0,1
3020740472,en,1552,0,0,0,14,0,12,0,108,67,0,6554,7513,0,1,1,0,0,0,0,0,4,0,0,4,0,1,0.0,0.0,0
259352872,en,2312,0,0,0,14,0,13,0,24,0,0,18,707,0,0,1,0,0,0,0,0,6,2,0,18,0,1,0.0,0.0,0
23119245,en,3251,0,0,0,11,0,10,1,31,21,1,1072,1603,0,0,0,0,0,0,0,0,10,3,0,1,0,1,0.27,0.47,1
869730702,en,2409,0,0,0,10,0,10,1,86,16,6,1259,2771,0,1,1,0,0,0,0,0,20,3,0,15,0,1,0.12,0.67,0
424888749,en,2091,0,0,0,7,0,7,0,1,4,0,1470,2185,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
386350561,en,2483,0,0,0,11,0,12,0,30,251,0,1268,1772,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
34374740,en,3677,0,0,0,13,1,8,0,85,733,1,32014,3527,0,1,0,0,0,0,0,0,4,3,0,4,0,0,0.05,0.6,0
329959622,en,2872,0,0,1,16,1,14,1,777,739,3,87619,16549,0,1,0,0,0,1,0,0,7,5,2,5,8,1,0.0,0.0,1
452556796,en,2030,0,0,0,13,1,14,0,26,0,0,45,141,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0
586170194,en,2229,0,0,0,11,0,7,1,129,43,14,227,933,0,0,1,0,0,0,0,0,7,2,0,8,0,1,0.0,0.0,0
29089461,en,3063,0,0,0,15,0,14,0,15,0,0,1668,2455,0,0,0,0,0,0,0,0,9,3,0,1,0,1,0.5,0.88,1
122675191,en,3109,0,0,0,12,0,11,1,26,93,2,2270,3337,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
28191799,en,3698,1,0,0,12,0,12,1,77,184,3,694,2361,0,0,1,0,0,0,0,0,12,2,0,14,1,1,0.0,0.0,0
327659422,en,2877,0,0,0,19,0,11,0,1961,1718,180,273086,227780,0,1,0,0,0,0,0,0,10,4,0,2,0,1,0.5,0.6,0
334131678,en,2861,0,0,0,12,1,10,1,604,449,2,1105,12459,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0.0,0.0,0
2269587514,en,1318,0,0,0,10,0,15,0,2,15,0,906,1298,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
278748898,en,2961,0,0,1,20,0,8,1,170,297,8,9885,22630,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
1549017577,en,1520,0,0,0,1,0,15,0,207,0,1,19493,10532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
356488664,en,2828,0,0,0,12,1,14,0,914,893,2,11449,22474,0,1,0,0,0,3,0,0,7,4,0,18,0,1,0.0,0.0,0
606962973,en,2530,0,0,1,6,0,15,0,1672,734,19,29916,161393,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0.0,0.0,0
850281780,en,2069,1,0,0,9,0,15,0,17,51,0,954,1664,0,0,0,0,0,0,0,0,5,2,0,4,0,1,0.0,0.0,1
109380957,en,3395,0,0,0,12,1,10,0,299,492,9,47034,8964,0,1,1,0,0,0,0,0,12,5,0,5,0,1,0.0,1.0,0
568543984,en,2571,0,0,0,19,0,15,1,579,835,110,4116,27946,0,1,0,0,0,5,0,0,16,10,0,3,0,1,-0.1,0.2,0
858550107666620416,en,116,0,0,0,13,0,12,0,13,0,1,785,913,0,1,1,0,0,0,0,0,10,12,0,13,0,1,0.0,0.0,1
2290560901,en,1950,0,0,1,13,0,15,0,290,606,1,41896,39149,0,1,0,0,0,0,0,0,7,3,3,8,4,1,0.0,0.0,0
1531365127,en,1527,0,0,0,19,0,12,0,19,0,0,2202,3170,0,1,1,0,0,0,0,0,3,0,0,1,4,1,0.0,0.0,1
838811420,en,1797,0,1,0,19,0,13,0,43,27,0,1942,2737,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
167186324,en,2597,0,0,0,6,0,11,0,17,0,3,2564,3533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
707743584359882753,en,1163,0,0,0,10,1,12,0,1994,158,207,15828,17897,0,1,0,0,0,0,0,0,32,5,0,9,2,1,0.0,0.0,0
505058428,en,2006,0,1,0,2,0,13,0,57,0,1,2214,3173,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
257870289,en,2365,0,0,0,7,0,13,1,6,27,2,1730,2439,0,0,1,0,0,0,0,0,4,2,0,3,0,0,0.0,0.0,1
409207765,en,2110,0,0,0,4,0,9,0,15,0,0,553,775,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
184177342,en,3119,0,0,1,6,0,8,0,57,360,0,2498,7665,0,1,0,0,0,0,0,1,8,1,5,2,0,1,0.0,0.0,0
438838278,en,2709,0,0,1,7,0,12,0,606,363,7,22884,73186,0,1,0,0,0,0,0,0,4,0,0,3,0,1,0.5,0.6,0
846496436,en,2399,0,0,0,7,0,13,0,7,51,2,2256,2944,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,1
82236448,en,2872,0,0,0,18,0,7,0,13,0,2,2391,3255,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0.4,0.35,1
898626740804870144,en,17,0,0,0,13,0,10,0,0,0,0,108,191,0,0,1,0,0,0,0,0,20,6,0,13,0,1,0.12,0.18,0
42811656,en,3084,0,0,0,13,1,10,0,35,73,0,2134,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
259715409,en,2311,0,0,0,13,1,10,0,22,0,0,20,134,0,0,1,0,0,0,0,0,11,3,0,0,0,1,0.14,0.5,0
148408170,en,2647,0,0,1,4,1,9,0,13,0,0,1404,2043,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
800767481975422980,en,907,0,0,0,7,0,9,1,180,172,0,6642,3358,0,1,1,0,0,0,0,0,2,0,1,0,0,1,0.0,0.0,0
772272366365896704,en,299,0,0,0,13,1,15,0,0,0,0,70,190,0,0,1,0,0,0,0,0,7,0,0,6,0,1,0.0,0.0,0
817583644080476161,en,229,0,0,0,9,0,15,0,8,39,0,1186,1702,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,1
864933157,en,2414,0,0,0,4,0,12,1,2852,362,135,23169,16097,0,1,0,0,0,1,0,0,8,2,2,5,0,1,0.0,1.0,0
1490770429,en,1533,0,0,0,12,0,11,0,40,103,0,1195,1787,0,0,1,0,0,0,0,0,3,1,0,3,0,1,-0.67,1.0,1
2544688503,en,1830,0,0,0,5,0,10,1,487,356,5,49476,53613,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0.0,0.0,1
3158070818,en,1493,0,0,0,4,1,14,0,406,350,0,2116,1926,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0
823749000,en,2436,0,0,0,4,1,9,0,439,346,2,6356,9788,0,1,0,0,0,0,0,0,3,1,1,5,0,0,0.0,0.0,0
2442879457,en,1229,0,0,0,10,0,9,0,13,13,1,1642,2316,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
49197486,en,3586,0,0,0,17,0,12,0,92,62,4,1831,6107,0,0,0,0,0,0,0,0,11,5,0,1,2,1,-0.17,0.5,0
105928656,en,3406,0,0,0,15,0,13,0,587,566,8,1291,57477,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
875884790377046018,en,15,0,0,1,9,1,14,0,3,0,0,50,299,0,0,1,0,0,0,0,0,15,5,70,0,0,0,0.0,0.0,1
765891754021224448,en,318,0,0,0,14,1,15,0,19,23,0,1331,1331,0,1,1,0,0,0,0,0,2,0,0,5,0,1,0.0,0.0,1
409716395,en,2745,0,0,0,3,0,9,1,835,407,16,39888,15634,0,1,0,0,0,0,0,1,4,3,0,1,4,1,0.0,0.0,0
425519609,en,2093,0,0,0,18,1,9,0,495,0,0,3097,4060,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
719562298788958210,en,1111,0,1,0,15,0,10,0,22,112,0,898,1108,0,0,1,0,0,0,0,0,6,3,0,6,0,1,0.0,0.1,1
23127614,en,3093,0,0,0,16,0,7,0,22,27,0,1002,1482,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1191534288,en,1649,0,0,1,10,1,11,0,175,0,1,2312,3092,0,1,0,0,0,0,0,0,26,2,6,2,0,0,0.0,0.0,0
930950707,en,1749,0,0,0,16,0,8,0,126,114,1,2777,6721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
380838011,en,2158,0,0,0,18,1,7,1,23,31,1,2305,3194,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2210443507,en,1997,0,0,1,9,1,12,0,783,455,3,4112,12134,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
90007524,en,2925,0,1,0,15,0,13,0,40,556,1,22,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
772274842330656768,en,299,0,0,0,12,0,15,0,0,0,0,87,233,0,0,1,0,0,0,0,0,5,5,7,2,6,1,0.0,0.0,0
65544317,en,3343,0,0,0,6,0,11,0,30,129,0,1459,1576,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
328701243,en,2415,0,0,0,17,0,15,1,248,108,30,615,1422,0,1,1,0,0,1,0,0,26,9,2,30,3,1,0.17,0.47,0
15688666,en,3310,0,0,0,6,1,12,1,21,0,0,1607,2315,0,1,1,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,1
771931243625742338,en,301,0,0,0,14,0,15,0,17,44,0,1332,1331,0,1,1,0,0,0,0,0,17,5,0,6,0,1,0.13,0.41,1
2646911251,en,1131,0,1,0,11,1,10,0,7,79,0,780,1643,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
709803699393208320,en,1091,0,0,0,11,0,10,0,107,119,6,726,1331,0,1,0,0,0,0,0,0,6,1,0,1,0,1,0.0,0.0,0
42190562,en,2960,0,0,0,4,0,8,1,439,0,3,10,641,0,0,0,0,0,0,0,2,9,6,0,11,0,1,0.0,0.0,0
550344043,en,1914,0,0,0,14,0,13,0,0,0,0,331,518,0,0,0,0,0,0,0,0,22,9,0,29,1,1,0.5,0.6,1
30904154,en,3055,0,0,0,8,0,4,0,15,0,0,1927,2767,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
72714711,en,2900,0,0,0,8,0,12,0,7,17,0,2228,3096,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
877365616298123264,en,27,0,0,1,9,1,15,0,0,0,0,16,129,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
60134137,en,3343,0,0,0,13,0,13,0,11,30,0,819,1072,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
776132978405675012,en,344,0,0,0,16,0,13,0,21,0,1,2102,2930,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
514805475,en,2625,0,0,0,12,1,12,0,54,98,14,2151,4579,0,0,1,0,0,0,0,0,8,2,1,5,0,1,0.1,0.1,1
592972389,en,2545,0,0,1,15,0,7,0,642,629,17,36627,22411,0,1,0,0,0,0,0,0,13,3,5,3,5,1,0.68,0.75,0
877368516122365952,en,28,0,0,1,13,1,12,0,1,0,0,50,415,0,0,1,0,0,0,0,0,4,1,14,0,0,0,0.0,0.0,1
116580645,en,2740,0,0,0,13,1,13,0,109,0,7,2276,5126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
1061728195,en,1912,0,0,0,14,0,7,0,129,338,2,2345,4120,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0.0,0.0,1
246487522,en,2395,0,0,0,5,0,8,0,93,0,2,2047,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
834829685267820547,en,105,0,0,0,3,0,14,0,30,13,1,26,135,0,1,1,0,0,0,0,0,21,4,0,2,0,1,0.36,0.57,1
61868891,en,2946,0,0,0,12,1,11,0,127,0,5,1864,2863,0,0,0,0,0,0,0,0,12,4,0,4,0,1,0.0,0.0,0
2260956925,en,1969,1,1,0,13,1,9,1,1354,1066,115,5943,7133,0,1,0,0,1,0,0,1,17,4,0,13,2,1,0.2,0.4,0
37355062,en,3662,1,0,0,13,1,11,1,3089,2075,96,628,3647,0,1,0,0,0,1,0,0,26,10,2,32,3,1,0.17,0.47,0
91281813,en,2834,0,0,0,15,0,7,0,22,0,2,17493,7769,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
4083781,en,4420,0,0,0,12,0,7,1,2136,4070,115,31898,8398,0,0,0,0,0,0,0,0,6,2,0,2,0,1,0.6,1.0,1
77131621,en,2861,0,0,0,11,0,10,0,13,0,0,75,118,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
136346296,en,3309,0,0,0,19,0,13,0,824,331,25,925,752,0,1,0,0,0,0,0,1,14,7,0,7,0,1,0.0,0.3,0
589705135,en,1915,0,0,1,2,1,12,0,8,33,0,1249,1874,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
305153947,en,2909,0,1,0,18,1,8,0,303,293,0,8766,5536,0,1,0,0,0,0,0,0,4,2,1,3,0,1,0.0,0.0,0
70958568,en,2913,0,0,0,11,0,10,0,48,0,0,255,373,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
8411032,en,4284,0,0,0,4,0,12,1,2342,1967,362,26128,26315,0,1,0,0,0,0,0,2,17,12,0,12,2,1,0.6,0.9,0
754002958627594241,en,1030,0,0,0,15,1,7,1,245,641,3,575,295,0,1,1,0,0,0,0,0,14,2,0,2,0,1,0.17,0.7,0
28014220,en,3698,0,0,0,8,1,15,1,247,237,12,3265,5337,0,1,0,0,0,0,0,1,24,7,2,65,0,1,0.14,0.45,0
849175990140096512,en,53,0,0,0,4,1,15,0,0,0,0,15,133,0,1,1,0,0,0,0,0,14,2,0,2,0,1,0.0,0.75,1
61932015,en,3577,0,0,0,16,1,11,0,5100,4431,49,2291,15416,0,1,0,0,0,0,0,0,26,5,0,2,2,1,0.6,1.0,0
1238529452,en,1629,0,1,0,1,0,10,0,13,0,1,1060,1279,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
876383006142996480,en,30,0,0,1,13,1,15,0,2,0,0,25,187,0,0,1,0,0,0,0,0,10,0,42,0,0,0,0.0,0.0,1
872755003,en,1778,0,0,0,9,1,9,0,12,53,0,526,820,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
110468352,en,2761,0,0,0,6,0,8,0,6,33,0,1466,2179,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
18081572,en,3177,0,0,0,5,0,13,0,26,0,0,2069,942,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
47943697,en,3401,0,0,1,10,0,11,0,207,215,2,1336,2520,0,1,0,0,0,0,0,0,5,1,0,4,0,1,0.0,0.0,0
3436434753,en,789,0,0,0,14,0,15,0,23,307,1,1928,3042,0,1,0,0,0,0,0,0,5,1,0,1,0,1,0.5,0.5,0
598536390,en,1884,0,1,0,14,0,15,0,4,0,0,557,788,0,0,0,0,0,0,0,0,13,4,0,12,0,1,0.47,0.75,1
18465511,en,3159,0,0,0,8,0,15,0,121,0,3,1956,4970,0,0,0,0,0,0,0,0,5,2,0,0,1,1,0.0,0.0,0
28021470,en,3067,0,0,0,11,1,13,0,45,119,0,2471,3627,0,1,0,0,0,0,0,0,10,4,0,1,8,1,1.0,0.3,1
2295216864,en,1947,0,0,1,3,1,14,1,522,335,2,1064,6347,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0.0,0.0,0
1328202476,en,2234,0,1,0,14,1,7,0,2116,385,14,1503,76658,0,1,1,0,0,0,0,0,3,0,0,1,0,1,0.38,0.5,0
853388296923168768,en,124,0,0,0,16,0,14,1,2,0,0,993,1512,0,1,0,0,0,0,0,0,2,1,0,2,0,1,0.0,0.0,1
1154248705,en,2238,0,0,0,10,0,11,0,48,499,2,2277,3337,0,1,0,0,0,0,0,0,8,2,2,1,0,1,0.2,0.6,1
267194580,en,2977,0,0,0,7,1,11,0,27,349,0,892,1356,0,0,1,0,0,0,0,0,13,4,0,3,0,1,0.0,0.0,0
300446223,en,2922,0,0,0,15,0,12,0,215,242,2,2599,7265,0,1,0,0,0,0,0,0,14,10,0,10,8,1,-0.07,0.2,0
150971357,en,2598,0,0,0,13,1,13,0,4,0,0,1343,1963,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772482777539289089,en,298,0,0,0,12,0,12,0,0,0,1,74,163,0,0,1,0,1,0,0,0,21,10,0,4,0,1,-0.25,0.38,0
480895648,en,2314,0,0,0,13,1,14,0,17,181,1,1092,1318,0,1,1,0,0,0,0,0,9,3,0,2,0,1,0.4,0.6,1
148501787,en,3278,0,0,1,15,1,10,0,230,212,1,35389,11331,0,1,0,0,0,0,0,0,9,1,2,1,0,1,0.25,0.33,1
860766289,en,2414,0,0,0,1,0,14,0,135,59,10,1715,4379,0,1,1,0,0,0,0,0,27,5,1,5,0,1,0.2,0.2,0
187574893,en,3175,0,0,0,18,0,7,0,356,1012,9,1731,12770,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
502194692,en,2639,0,0,1,10,0,13,0,532,1660,1,3531,9471,0,1,0,0,0,0,0,0,9,2,10,5,0,1,0.23,0.55,1
13227072,en,3486,0,0,0,6,0,6,0,16,8,1,976,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
709289312,en,2489,0,0,0,9,0,13,1,599,316,3,28932,41260,0,1,0,0,0,0,0,1,3,1,2,0,0,0,0.0,0.0,0
1551743478,en,2150,0,1,0,5,1,5,0,772,667,7,6015,24476,0,0,0,0,0,0,0,0,2,0,0,5,4,1,0.0,0.0,0
105824136,en,2770,0,0,0,11,0,10,1,11,1,1,2366,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
877428143384141825,en,28,0,0,1,8,1,15,0,0,0,0,42,258,0,0,1,0,0,0,0,0,9,7,38,0,7,0,0.0,0.0,1
191616639,en,2534,0,0,0,12,0,11,0,17,0,1,2488,3558,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0.0,0.0,1
503600678,en,2007,0,0,0,14,0,13,0,51,0,3,2106,3083,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
508309815,en,2003,0,0,0,14,1,15,0,330,0,5,10267,8108,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0.0,0.0,1
406528524,en,2111,0,0,0,18,0,10,0,19,0,0,1043,1587,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
890649331841331205,en,3,0,0,1,13,1,15,0,0,0,1,273,483,0,1,1,0,0,0,0,0,2,2,14,1,0,0,0.0,0.0,0
412773006,en,2635,0,0,0,18,0,15,0,92,217,2,2137,4411,0,1,0,0,0,0,0,1,4,2,1,0,0,1,0.0,0.0,1
127891805,en,2660,0,0,0,11,0,10,1,69,53,2,1049,2612,0,1,0,0,0,0,0,0,3,1,0,4,0,1,0.0,0.0,0
228532555,en,2439,0,0,0,4,1,8,0,23,0,0,1148,1681,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
237981845,en,3045,0,1,0,13,0,15,0,1556,3365,3,6300,38149,0,0,0,0,0,0,0,0,23,9,0,2,0,1,0.28,0.57,0
21696322,en,3730,0,0,0,19,0,12,0,2053,1472,19,1607,125708,0,0,0,0,0,0,0,0,17,11,0,17,0,1,-0.05,0.77,0
250983398,en,2379,0,0,0,4,1,10,0,6,0,0,2188,3097,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2687872824,en,1122,0,0,0,11,0,8,0,28,14,0,657,934,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772298216494608385,en,299,0,0,0,17,0,10,0,0,0,0,73,173,0,0,1,0,0,0,0,0,17,6,0,18,0,1,-0.4,0.6,0
797304822605168640,en,917,0,0,1,8,0,10,1,2892,2498,34,33632,142116,0,1,0,0,0,1,0,0,17,7,3,8,1,0,0.0,0.0,0
876660286463389697,en,31,0,0,1,7,1,15,0,0,0,0,52,334,0,0,1,0,0,0,0,0,14,1,62,0,0,0,0.0,0.0,1
18660336,en,3784,0,0,1,1,0,15,1,1092,596,77,3265,15375,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0
399767016,en,2758,0,0,0,8,0,13,1,501,1045,34,11555,9361,0,1,0,0,0,0,0,1,5,1,0,3,0,1,0.0,0.0,0
765787699995344897,en,318,0,0,0,12,0,11,0,19,25,0,1332,1332,0,1,1,0,0,0,0,0,6,1,0,4,0,1,0.0,0.0,1
30966199,en,3685,0,0,0,10,1,7,0,386,1163,41,9485,13172,0,1,0,0,0,4,0,1,17,6,3,8,0,1,0.6,1.0,0
275121699,en,2382,0,0,0,12,0,15,0,10,0,0,35,151,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
125543774,en,3342,0,0,1,14,0,10,0,524,364,22,27520,61324,0,1,0,0,0,0,0,0,1,1,2,2,0,0,0.0,0.0,0
772433755218804736,en,298,0,0,0,17,0,15,0,0,0,0,52,153,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
97655883,en,2800,0,0,0,16,1,8,0,85,49,0,570,799,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
763277954306551808,en,1009,0,0,0,5,1,14,0,112,113,0,6816,1684,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
771882641595461632,en,301,0,0,0,14,1,15,0,20,44,2,1331,1331,0,1,1,0,0,0,0,0,5,3,0,1,0,1,0.0,0.1,1
592200440,en,2536,0,0,0,9,0,12,0,1227,1221,15,7637,19156,0,1,0,0,1,0,0,0,4,0,0,4,0,1,0.0,0.0,0
836699779,en,2429,0,0,1,1,0,11,1,343,164,0,9133,344,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0.0,0.0,0
171353862,en,3211,0,0,0,14,1,12,1,297,91,45,35239,25889,0,1,0,0,0,0,0,1,21,10,0,14,1,1,0.0,0.0,0
2784752011,en,1037,0,0,0,14,0,10,0,5,0,1,912,1065,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
451206633,en,2063,0,0,0,13,0,9,0,65,0,0,4174,4602,0,1,1,0,0,0,0,0,2,0,0,1,0,1,-0.5,1.0,1
308390972,en,2771,0,1,0,17,0,12,0,178,54,0,1256,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
30319812,en,3676,0,0,0,6,0,7,0,590,1264,9,2353,6553,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0
716737614771044352,en,1139,0,0,0,8,0,12,1,1420,10,53,15,157506,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
384983383,en,2136,0,0,0,16,1,12,0,7,0,2,1663,2310,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
215745990,en,3105,0,0,0,14,0,8,0,254,821,7,10665,2757,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0
1624327038,en,2120,0,0,1,8,1,8,0,131,174,19,4002,3224,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
